% Model,Resultfiles.mph
% Version,COMSOL 6.2.0.290
% Date,"Mar 31 2025, 14:38"
% Dimension,2
% Nodes,9491
% Expressions,76
% Description,Phase fraction
% Length unit,m
% X,Y,audc.phase5.xi (1) @ t=0,audc.phase5.xi (1) @ t=0.1,audc.phase5.xi (1) @ t=0.2,audc.phase5.xi (1) @ t=0.3,audc.phase5.xi (1) @ t=0.4,audc.phase5.xi (1) @ t=0.5,audc.phase5.xi (1) @ t=0.6,audc.phase5.xi (1) @ t=0.7,audc.phase5.xi (1) @ t=0.8,audc.phase5.xi (1) @ t=0.9,audc.phase5.xi (1) @ t=1,audc.phase5.xi (1) @ t=2,audc.phase5.xi (1) @ t=3,audc.phase5.xi (1) @ t=4,audc.phase5.xi (1) @ t=5,audc.phase5.xi (1) @ t=6,audc.phase5.xi (1) @ t=7,audc.phase5.xi (1) @ t=8,audc.phase5.xi (1) @ t=9,audc.phase5.xi (1) @ t=10,audc.phase5.xi (1) @ t=11,audc.phase5.xi (1) @ t=12,audc.phase5.xi (1) @ t=13,audc.phase5.xi (1) @ t=14,audc.phase5.xi (1) @ t=15,audc.phase5.xi (1) @ t=16,audc.phase5.xi (1) @ t=17,audc.phase5.xi (1) @ t=18,audc.phase5.xi (1) @ t=19,audc.phase5.xi (1) @ t=20,audc.phase5.xi (1) @ t=21,audc.phase5.xi (1) @ t=22,audc.phase5.xi (1) @ t=23,audc.phase5.xi (1) @ t=24,audc.phase5.xi (1) @ t=25,audc.phase5.xi (1) @ t=26,audc.phase5.xi (1) @ t=27,audc.phase5.xi (1) @ t=28,audc.phase5.xi (1) @ t=29,audc.phase5.xi (1) @ t=30,audc.phase5.xi (1) @ t=31,audc.phase5.xi (1) @ t=32,audc.phase5.xi (1) @ t=33,audc.phase5.xi (1) @ t=34,audc.phase5.xi (1) @ t=35,audc.phase5.xi (1) @ t=36,audc.phase5.xi (1) @ t=37,audc.phase5.xi (1) @ t=38,audc.phase5.xi (1) @ t=39,audc.phase5.xi (1) @ t=40,audc.phase5.xi (1) @ t=41,audc.phase5.xi (1) @ t=42,audc.phase5.xi (1) @ t=43,audc.phase5.xi (1) @ t=44,audc.phase5.xi (1) @ t=45,audc.phase5.xi (1) @ t=46,audc.phase5.xi (1) @ t=47,audc.phase5.xi (1) @ t=48,audc.phase5.xi (1) @ t=49,audc.phase5.xi (1) @ t=50,audc.phase5.xi (1) @ t=51,audc.phase5.xi (1) @ t=52,audc.phase5.xi (1) @ t=53,audc.phase5.xi (1) @ t=54,audc.phase5.xi (1) @ t=55,audc.phase5.xi (1) @ t=56,audc.phase5.xi (1) @ t=57,audc.phase5.xi (1) @ t=58,audc.phase5.xi (1) @ t=59,audc.phase5.xi (1) @ t=60,audc.phase5.xi (1) @ t=100,audc.phase5.xi (1) @ t=200,audc.phase5.xi (1) @ t=300,audc.phase5.xi (1) @ t=400,audc.phase5.xi (1) @ t=500,audc.phase5.xi (1) @ t=600
0.00694056587044,3.5020798818699995E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007546400785034676,0.058072341443855535,0.13241510755543293,0.21708208186967642,0.2911712248650332,0.35101566333602896,0.40719738208058764,0.46046336085734874,0.5092772289166959,0.553473923079896,0.5933509257011613,0.6293135282390554,0.6617632050907641,0.691069748117932,0.7175611442588423,0.7415295471576451,0.7632354420257775,0.7829105836965695,0.8007613235295823,0.8169724238557654,0.8317076663109675,0.8451128983286853,0.8573189159871863,0.8684427049092618,0.8785889899344537,0.8878519536729588,0.8963157920296634,0.9040556466877259,0.9111393247680879,0.9176277901213492,0.9235758993567681,0.92903319256573,0.9340443148329143,0.9386491932328398,0.9428840698186589,0.946781689890186,0.9503716625695934,0.9536808321018817,0.9567335764102272,0.9595517401273945,0.9621552620953817,0.9950674103136563,0.9988725600854134,0.9990161284460739,0.9990388972916999,0.9990444648601273,0.9990459202711168
0.0069406051739149995,6.88072686135E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005831096609347732,0.04874130278577749,0.1243273049444807,0.20235053702745323,0.2683336308404178,0.3307786398177179,0.3901238288683737,0.4445896783964752,0.4939708154457706,0.5385843227091112,0.5788706657583291,0.6152682615364342,0.6481818530864896,0.6779709989424434,0.7049564126522215,0.7294244165494232,0.751630079224878,0.7718007971333198,0.7901404315075622,0.8068299186884971,0.8220305779117809,0.8358872537802728,0.8485296516188268,0.8600740198641224,0.8706250272664725,0.8802763527908073,0.8891116965565458,0.8972066732831344,0.9046293423151497,0.9114410125377364,0.9176971116451191,0.9234476449572291,0.9287373810622976,0.9336069991809159,0.9380932920391536,0.942229562900744,0.9460460361125076,0.9495701871289876,0.9528266608756255,0.9558379741644513,0.9943174706901299,0.9989180706496241,0.9990969820063136,0.9991255153944263,0.9991325013545418,0.999134328374492
0.00694689854327,2.35417474171E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045245451073032865,0.04420864220457037,0.1216064071931291,0.209038484819161,0.2839370084777422,0.34435067973280375,0.4010687908334741,0.45484899514576466,0.5041382155794852,0.5487687777706254,0.5890402571440327,0.6253612598470667,0.6581366643591158,0.6877394516597315,0.7145004703927028,0.7387144484380943,0.7606441875037531,0.7805235219063277,0.7985606706660164,0.8149420826196863,0.829833046812122,0.8433807637455512,0.8557172523633559,0.8669606003728486,0.8772165265269017,0.8865801138052609,0.8951363687439656,0.9029611614571371,0.9101229607785161,0.9166833293922841,0.922697666201398,0.9282160041054508,0.9332834350355205,0.9379402880701481,0.9422231722658065,0.9461651663992205,0.9497961828039961,0.9531433421169665,0.9562312746011143,0.9590820521793485,0.961715822192396,0.9950267834541177,0.9988835428098161,0.9990291830140136,0.9990522821828955,0.9990579306040093,0.999059407158115
0.00694748768443,7.39042269487E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.285610993553345E-6,0.0067452494897398295,0.04321583863197855,0.10601643841131571,0.1778839344515429,0.24424402877980952,0.3083474929667019,0.3694053631406912,0.4254788192814048,0.4763401936621839,0.5223103172091716,0.563838822416156,0.601373994661204,0.6353299848842132,0.6660748890734931,0.6939371731623156,0.7192101977827315,0.7421554044012556,0.7630059616289082,0.781970986485318,0.7992361514907386,0.8149670609429397,0.8293124623745408,0.8424056056858912,0.8543659602257239,0.8653011343764825,0.8753074733087138,0.8844710902267926,0.8928698073518334,0.900573695716509,0.9076458984868516,0.9141435215868028,0.9201181022824493,0.9256157964278496,0.9306785578475214,0.9353443448213788,0.9396475270481833,0.9436193070226623,0.9472880587348739,0.9506792413364146,0.953816122939292,0.9940466178856887,0.9989121509759581,0.9991034859262568,0.9991340689390706,0.999141560534092,0.9991435201502984
0.00695351345203,9.15447412967E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.599493599919466E-5,0.0076331372841448725,0.039836603952097094,0.10234066432716407,0.17701817607177217,0.24769679542021875,0.31218275081755137,0.3706647287022763,0.42365996567913594,0.471704758134758,0.5152984982693635,0.5548868290290526,0.5908687085158256,0.6236015539474891,0.6534048571568791,0.680564409383004,0.7053372825346387,0.7279523983884555,0.7486145221873827,0.7675080980440372,0.7847988200502874,0.800635661738427,0.8151531794933221,0.8284721782604356,0.8407009250756704,0.8519375231258204,0.8622705385907546,0.8717799905968799,0.8805384360718916,0.8886115262445288,0.8960582066282614,0.9029321898188503,0.9092821939278986,0.9151524398852192,0.92058317169329,0.9256110742839645,0.9302691426802809,0.93458760273907,0.9914009874683027,0.9988218163136482,0.9991351051366391,0.9991858844975886,0.9991983628230605,0.9992016305560989
0.00695675955201,1.0310313934325E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005966466466374551,0.08397598721931859,0.19396980298278388,0.2840767006106709,0.35378757385207316,0.4092372329801818,0.46103493538291224,0.510051257450534,0.5549117562946705,0.5954791930003832,0.6320378531629298,0.6649689335322411,0.694648497767633,0.7214222491616231,0.7455963856977152,0.7674433279859548,0.7872056903582357,0.8050990855285932,0.8213152790657237,0.8360257835782094,0.8493824686034825,0.8615204284368474,0.8725606867352249,0.8826113735469958,0.8917691842658411,0.9001209890617898,0.9077443657065358,0.9147084785304442,0.9210756777200533,0.9269019643504881,0.9322376789941563,0.9371282381210395,0.9416145300546187,0.9457330864722522,0.9495170356656522,0.9529962809326884,0.9561978359111973,0.9591461686161482,0.9618634781385955,0.9643696382627294,0.9666827724788852,0.9956150327074685,0.9988462825410478,0.9989641697695717,0.9989827443638135,0.9989872796134915,0.9989884645357097
0.006957015495465,7.849201639955001E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.806373912171907E-5,0.006084529686789398,0.03800938474805814,0.09603950918734903,0.16174273014186416,0.23118784037098375,0.2981391110914319,0.35977198226354146,0.4157524146880876,0.4664118597055781,0.5122318520210639,0.5536951782932771,0.5912488619787244,0.625290808481985,0.6561765343496222,0.6842239439439965,0.7097166886473798,0.7329080416185167,0.7540254153059364,0.7732709595409326,0.7908251782845775,0.8068503827045154,0.8214921344173886,0.8348810844372354,0.8471350410703005,0.8583595959849792,0.8686492269263412,0.8780894043520071,0.8867571657799529,0.8947220035212795,0.9020468298051927,0.9087884796718991,0.9149979042785745,0.9207214614064487,0.9260011347710545,0.9308749756210324,0.9353775618029336,0.9395403666502752,0.9433916567095186,0.9469572895026608,0.9931456460478678,0.9989043781697817,0.9991372519126516,0.9991746762205271,0.9991838548859722,0.9991862568537948
0.00695916977478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023916252095233428,0.03531717014092389,0.10585271450081618,0.1899247341325343,0.26546031346799753,0.3271343971138975,0.3851516608688155,0.440194208422165,0.49065745624420126,0.5363652122667117,0.5776210669389227,0.6148408889424348,0.648437193029356,0.678790188214129,0.7062372543517118,0.7310790291253179,0.7535836620308264,0.7739898141272152,0.7925100625930849,0.8093348123920391,0.8246329068658368,0.8385547529156696,0.8512352816254211,0.862795218023802,0.8733426707522388,0.882974898035322,0.891778874037891,0.8998322450631485,0.907205100675286,0.9139604768010829,0.9201551123345757,0.9258402631690469,0.9310621349293493,0.9358620628320761,0.940277578239359,0.9443426014016919,0.9480878128395057,0.9515410362200449,0.9547275461991939,0.9576699973765632,0.9603890736170143,0.9948671094211936,0.9988916158607224,0.999044754414825,0.9990690782130586,0.9990750280518014,0.9990765835839102
0.006960249463535,1.9317848526999998E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6757192446072313E-4,0.02226058983232144,0.10215395348672383,0.19509174126041856,0.2716113539038416,0.33300595641490227,0.39063307989938234,0.44528375205477666,0.4953779828324567,0.5407437475472756,0.5816840883318863,0.6186131460197194,0.6519414972957673,0.6820474683689167,0.7092667087252451,0.7338982682032651,0.7562088406158762,0.7764357566619766,0.7947903777740881,0.8114619923337602,0.8266184290746075,0.8404091696146094,0.852968295791831,0.8644157555996266,0.874858946492643,0.8843944730535546,0.8931087125560249,0.901078767543056,0.9083742270052755,0.9150576678840547,0.9211854080585571,0.9268083159765159,0.9319722415740213,0.9367181962025917,0.9410834120871779,0.9451015345134761,0.9488029911483506,0.9522153725941591,0.9553637383756926,0.9582705472348327,0.9609563015016265,0.9949551226494125,0.998901744142803,0.9990510226759088,0.9990747029474885,0.9990804936613189,0.9990820074305565
0.00696554545699,5.97411593336E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.363035305393987E-5,0.006858771404197285,0.04377929231473227,0.10833084334148496,0.17684734010940018,0.24571351330808325,0.3116098404489106,0.37221340046726703,0.4272415525216554,0.4770270627137293,0.5220460497690553,0.5627751124873475,0.5996553356964375,0.633079225714748,0.6633973906913242,0.6909232739751522,0.7159364835388236,0.7386866265790779,0.7593977742020106,0.7782690622674788,0.7954782652260243,0.8111852057958306,0.8255331835041437,0.838650791928002,0.8506539598858767,0.8616465728260201,0.8717215628836159,0.8809629853510079,0.8894465869913033,0.8972406821805365,0.9044071045090161,0.9110017035669777,0.9170745373919185,0.9226711425130409,0.927832751051046,0.9325967260271356,0.9369970135381813,0.9410645061307192,0.9448269436534187,0.948309697269829,0.9933333817207499,0.9989120423515756,0.9991362958449951,0.9991722917049979,0.9991811176203702,0.9991834270504449
0.0069665433065,8.30798058504E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.065916715936923E-5,0.00527428525177948,0.029158688358320358,0.07218461023217711,0.12698415493591517,0.1934994212229987,0.2625715282960622,0.3268410427328437,0.3853124078510978,0.4382643476083477,0.4861877627331743,0.5295809341657874,0.5689061407293845,0.6045752067979439,0.6369563202713027,0.6663789146597092,0.6931371021769205,0.7174936499437248,0.7396846323076338,0.7599200199537495,0.7783874062181035,0.7952555714669215,0.8106759633625007,0.8247845911851873,0.8377041623256175,0.8495447196971845,0.8604047766262619,0.8703735015465051,0.8795313075471857,0.8879507698781061,0.895697626002875,0.9028312940737274,0.9094050680725813,0.9154674616347321,0.92106243288324,0.9262298422800302,0.9310059295648925,0.9354236969468576,0.9395127983891586,0.9433003734007679,0.9926264809198377,0.9988782928277278,0.9991351184554175,0.999176523887114,0.9991866863616795,0.9991893464788073
0.006968224493949999,4.0240016376499996E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452505168725887E-6,0.01320033298097018,0.07436712749544327,0.1605395567736858,0.2388229804390949,0.3024662797308539,0.36237980627779276,0.41925109461132,0.47141216731084584,0.5186760141247725,0.5613524391294044,0.5998680760644022,0.6346466965571882,0.6660791429462247,0.6945123909288841,0.7202557517611052,0.743585215726509,0.7647465137084875,0.7839586001184236,0.8014176632252221,0.8172977372366939,0.8317539074063138,0.844925349853695,0.8569366304548754,0.8678993351361245,0.8779138841897042,0.8870701094304504,0.8954482344653838,0.9031206985104466,0.9101526714403967,0.9166028313901582,0.9225242026364531,0.9279645997522001,0.932966810281006,0.9375696957917456,0.9418083891480342,0.9457146769570564,0.9493173943245528,0.9526427422243406,0.9557142121811634,0.9585532580862021,0.9946589858163316,0.9989118836089308,0.9990749793665947,0.9991009203036354,0.999107267656127,0.9991089272975071
0.006968633044104999,5.043996612829999E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009093155990048393,0.05072943823853879,0.10492741068270808,0.16696066662745224,0.2309186263576664,0.2956964225383176,0.35767129496648353,0.4146289336708762,0.4663083748977749,0.5130301707135326,0.5552485180503484,0.593416868516278,0.6279543401194945,0.6592335532099836,0.6875870937013546,0.7133120725294342,0.7366733355486369,0.7579071425383015,0.7772254320838063,0.7948164254818277,0.8108480384661556,0.8254711287455296,0.8388208670349557,0.8510184720377388,0.8621731522805443,0.8723827074378234,0.8817345699565163,0.8903077714429892,0.8981734873368818,0.9053958698848665,0.9120329501202249,0.918137111479873,0.92375527758077,0.9289301090129747,0.9337002115877905,0.9381005485844685,0.9421628679502942,0.9459160456581275,0.9493859965639022,0.9525964100055511,0.9938694456516988,0.9988999126168049,0.9990993035704343,0.999131226985025,0.9991390498924255,0.9991410964511271
0.00697172484677,2.9456928151199997E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.613952745477456E-5,0.015236291992075018,0.06335951583453306,0.1255197481797437,0.19510729361027748,0.2603444785757067,0.32323698548442614,0.38311543217543875,0.4380914337087599,0.4879456082388696,0.5329951185083854,0.5736828597084408,0.6104500185188169,0.643704020588316,0.6738068810650977,0.7010815606018889,0.7258164356040432,0.7482684468327403,0.7686666973522798,0.7872166121604965,0.8041005454875934,0.819481107079796,0.8335043238379706,0.8463009810144015,0.8579883138983271,0.8686718969127836,0.8784462349380396,0.887395779555738,0.8955968364736877,0.9031180979423549,0.9100214528242578,0.9163628620625228,0.9221928201081573,0.9275565405779121,0.9324951134571475,0.9370457088023906,0.9412419766622339,0.9451144608582269,0.9486909315935449,0.9519963020191565,0.9550533374613522,0.9941927960334684,0.9989023874983461,0.9990868101120522,0.9991162666287159,0.9991234811004295,0.9991253681175665
0.00697197719182,6.53930384816E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.317747534563427E-4,0.016914947839003294,0.058128925264763286,0.11358817576389894,0.17524721842670443,0.2430379442189564,0.30898880324727657,0.3697429162352808,0.4249222147737991,0.47485028539770724,0.5200027733297066,0.5608567053832765,0.5978536912404185,0.6313867497249993,0.6618069777366113,0.6894282817984215,0.7145307062752977,0.7373642686377824,0.7581534270211339,0.7770976779470162,0.7943751325959187,0.8101459296835241,0.8245536640559328,0.837727205078423,0.8497827399690047,0.8608243945235858,0.8709453236723821,0.880229791229253,0.8887537382324855,0.896585660012087,0.9037875591604468,0.9104154426453726,0.9165195137636322,0.9221454449658484,0.9273345948994314,0.9321244443656569,0.9365490493139763,0.9406394048630422,0.944423345281578,0.9479263301772944,0.9932617124448966,0.9988998195198476,0.9991273982561266,0.99916396149858,0.9991729284469357,0.9991752749607954
0.0069736003838,1.5093949636899997E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004258396901504839,0.04041842057409472,0.11008629039157039,0.1864640202431823,0.25327003120333985,0.3168040164420966,0.3772300781464072,0.4327054907228994,0.48301512771015565,0.5284789493753174,0.5695433188956436,0.6066529397028685,0.6402185354690187,0.6706050865979536,0.6981382261808642,0.723108739781881,0.7457757344538305,0.7663702619351175,0.785099509470408,0.8021474085531922,0.817677986479716,0.8318385527848111,0.8447610499260667,0.8565637578634735,0.8673531982480581,0.8772247295074441,0.8862635708108788,0.8945467256368931,0.9021435181046611,0.9091164096158746,0.9155218816760737,0.9214109009652391,0.9268291061090567,0.9318179752309661,0.9364150311722893,0.9406542448271491,0.944566452541052,0.9481796916259311,0.9515191158514333,0.9546077112831991,0.9941585477060888,0.9989185798445265,0.9991048458347377,0.9991345882690151,0.999141872253624,0.9991437774039141
0.006978859702335,7.048999681679999E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0003292939845554E-5,0.006157543342090273,0.03466904426191707,0.07903946857001438,0.13217483166448502,0.1980442035847354,0.26681561223335853,0.3307560168761773,0.3889208440280497,0.44159179984803565,0.48925817433160634,0.532416185560307,0.5715261240393861,0.6069980104023662,0.6391983965730386,0.6684552325234457,0.6950612887301941,0.719278118415613,0.7413406918461678,0.7614579858625607,0.779816695569134,0.7965847840511293,0.811912957491557,0.8259365520779476,0.8387776615021635,0.8505457726100331,0.8613388959350465,0.8712457403863246,0.8803463006813523,0.8887127709448668,0.8964105402572059,0.9034987090412635,0.9100302838104968,0.9160535143051298,0.9216121175380488,0.9267457335518448,0.931490400084223,0.9358789339376934,0.9399408212026814,0.9437030466122661,0.9926785326075711,0.9988785086620522,0.9991329577646153,0.9991739730380156,0.9991840393706395,0.9991866742859913
0.0069857864273,2.1838656439599998E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003264367968631377,0.04822220887532425,0.13195852509979622,0.21204906837679705,0.2775660061400118,0.33935158255100123,0.398037982588209,0.4518878705233841,0.5007022925116603,0.5447966501410113,0.5846078346661902,0.6205704423001754,0.6530855797813785,0.6825095092946857,0.7091599538983524,0.7333205232071702,0.7552438315309022,0.7751550540634242,0.7932560309296028,0.8097258783997117,0.8247242700263894,0.8383945523670885,0.8508650710029773,0.8622508394348593,0.8726553998808502,0.8821714100337886,0.8908816460989419,0.8988608779385192,0.9061763952789316,0.912888805513169,0.9190528947424867,0.924718082807938,0.9299286082724358,0.9347246635118407,0.9391425961782702,0.9432153024121519,0.9469726332290755,0.9504417212138925,0.953646900657519,0.956610401798704,0.9944232215565796,0.9989228020906589,0.9990969566730344,0.9991247044022623,0.9991314964917788,0.9991332726668269
0.0069863388034549995,4.209460324125E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008256304429410825,0.058868675529648876,0.14016169594928218,0.21883114000204573,0.2838005381146628,0.3451051119366251,0.4033318751909373,0.4567551701017645,0.5051783379066669,0.5489152363137608,0.5884001058337847,0.6240647635800856,0.6563076858665543,0.6854827572890352,0.7119055487926984,0.7358577219351299,0.7575901323018872,0.7773263667522192,0.7952668233458711,0.8115893225920652,0.8264523690103565,0.8399982473573209,0.8523543416020356,0.8636347938687294,0.8739423533014614,0.883368960273242,0.8919967435321818,0.8998998822312639,0.9071451292292584,0.9137926037001254,0.9198966462459156,0.9255062711161854,0.9306653505431675,0.9354137411833222,0.939787484478616,0.9438191971116632,0.9475384744238237,0.9509722147282567,0.9541445405538711,0.9570774872189112,0.9944752647714932,0.9989166341067195,0.9990882659991177,0.9991156048285146,0.999122296453833,0.9991240463218384
0.006986968549205001,8.766694763935E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.137760401193758E-5,0.007532415742738459,0.039568873366439716,0.10195273303817956,0.1766345824261113,0.2473396879522066,0.31185212245671007,0.37035862890975557,0.42337641180051533,0.47144191643362443,0.5150546927489714,0.5546605288519528,0.5906585153099309,0.6234061900643177,0.6532231546496954,0.6803953000115461,0.7051797891559355,0.7278056262259434,0.7484776512276271,0.7673803765862053,0.7846795586288478,0.8005242276147854,0.8150489918595402,0.8283747035502806,0.8406096726044114,0.8518520415488253,0.8621904125152121,0.8717048375024175,0.8804679035965283,0.8885452896306324,0.8959959661817448,0.9028736689332026,0.9092271371630944,0.9151006112166797,0.9205343529489907,0.9255650637319979,0.9302257535223712,0.934546661988918,0.9913949753158281,0.9988214279830355,0.9991349960110345,0.9991858219891367,0.9991983118463976,0.9992015826064616
0.0069900857899250005,7.526490854010001E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.789325292996631E-4,0.014854644981232552,0.04673335620974077,0.08845814461744932,0.1450589808288074,0.21366624623461444,0.28122946405227967,0.34310808340294163,0.3992229753813098,0.4500517896859033,0.496111675638195,0.5378856203046106,0.5758045289762349,0.6102539828871287,0.6415792481377005,0.6700888073157535,0.6960584739021178,0.7197362290070997,0.7413427973685749,0.761075523572869,0.7791120889223784,0.7956120421271702,0.8107187693520054,0.8245617247297224,0.8372570830075812,0.8489089183742289,0.8596114963897337,0.8694498842215459,0.8785009089430156,0.8868342055355991,0.8945127566598372,0.901593090124909,0.9081266961271668,0.9141602595732797,0.9197361402404888,0.9248928742872295,0.9296655771023944,0.9340858208137575,0.938182517791051,0.9918918266681005,0.998838396066386,0.9991292578900104,0.9991763310900013,0.9991878947757047,0.9991909226241291
0.006993056778525,4.502996330315E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.027911528919054E-4,0.03010252249528456,0.10565319634979375,0.18666601490724227,0.25387687187037633,0.3174205098582594,0.3778188615832422,0.43326351244818406,0.48354341965358283,0.52897899328077,0.57001661255979,0.6071009309287982,0.6406426085972123,0.671006560859623,0.6985183562952539,0.7234687172813394,0.7461166895212066,0.766693265447435,0.7854055748756332,0.802437494450462,0.817952999074016,0.8320993480409776,0.8450084358825087,0.8567984969217781,0.8675760092483338,0.8774362900465444,0.8864645196095475,0.8947376644481442,0.9023250137088943,0.9092889957389252,0.9156860607352859,0.9215671458253576,0.9269778620039719,0.9319596612208353,0.9365500416609005,0.9407829510019717,0.9446892036950942,0.9482968163883511,0.9516309236334657,0.9547144933175045,0.9941841053458216,0.9989270872713187,0.9991123315326138,0.9991418974556525,0.99914913744731,0.9991510310189892
0.006993554107965,1.1756435142574998E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0792629254497331E-4,0.011595055536674434,0.06528423435453928,0.14188125942897553,0.21159770342710027,0.27821712742613136,0.34165425630541735,0.3999352115280932,0.45282294206494617,0.500646181069733,0.5438679992955565,0.5829508097077636,0.6183221558298235,0.6503622506800706,0.679410536696614,0.7057703176874952,0.7297120186548891,0.7514769275833285,0.771281538904929,0.7893181593438512,0.8057583833269468,0.8207564034368688,0.834450404882022,0.8469643329019234,0.8584098729814554,0.8688870610787567,0.878485344542013,0.8872855900798687,0.8953606380854655,0.9027761523045569,0.909591540679958,0.91586043811296,0.9216308966886961,0.9269466095069443,0.9318471226236165,0.9363682560579947,0.9405425403529695,0.9443995674452261,0.9479658983687016,0.9512658163571163,0.9937340979412799,0.9989235371111316,0.9991294168274447,0.9991623769874998,0.9991704537549841,0.999172566706964
0.00699655115027,3.53721088853E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0553713700927397E-4,0.013484536291539532,0.05067587900396229,0.10519632682037454,0.1664892000401582,0.23405439503406045,0.3006122685367894,0.3620100147660768,0.4177886922002496,0.4682665632346234,0.5139223962821103,0.5552371895306842,0.592656383872101,0.6265764768399963,0.6573517228940425,0.6852988939492852,0.7107006277045985,0.7338092895194589,0.7548514745161236,0.7740286041928487,0.7915205307260539,0.8074889780256372,0.8220789801119217,0.8354207137013286,0.8476315588362985,0.8588167228792142,0.8690703393832372,0.8784775671831732,0.8871151627471349,0.8950523647504519,0.90235185573943,0.9090702632351478,0.9152583523682698,0.9209623116980591,0.9262239717382984,0.9310812449541216,0.9355685831570341,0.9397173450504767,0.943555694323535,0.9471093945028038,0.9931519203329336,0.9988971586304789,0.999129776460174,0.99916717176283,0.9991763440203525,0.9991787443779915
0.00699736825058,5.57720083889E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.927885609974366E-5,0.0042063320754038794,0.02545690700229639,0.06502473031953021,0.11666655479811368,0.18157277318684664,0.25097281523939724,0.31607060140927595,0.37535341495706315,0.42905474261367255,0.47766599229106216,0.5216902773738908,0.5615948417232616,0.5977960571964333,0.6306662531769508,0.6605386315370705,0.6877107237110522,0.7124484000406385,0.7349905661554219,0.7555497491453014,0.7743158596840966,0.7914597927872824,0.8071349201766603,0.8214790026992063,0.8346163492394485,0.8466584578358621,0.8577051610849145,0.8678468363493561,0.8771650002724228,0.8857332360123558,0.8936182047114987,0.900880169062308,0.9075731890448827,0.9137464831795856,0.9194446551650942,0.9247081570409202,0.9295737719685191,0.9340750020972174,0.9382419550865898,0.9421021896774899,0.9924561056802605,0.9988697352207941,0.9991344378603909,0.9991771532011519,0.9991876394159849,0.9991903844853921
